run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,9,0.18947368421052632,0.6766562749677263,0.0,1.0
0,9,0.2,0.6726429513625274,0.0,1.0
0,10,0.0,0.6504879525086894,0.10538218965694163,0.8946178103430584
0,10,0.010526315789473684,0.7119239039929065,0.09639033147545635,0.9036096685245436
0,10,0.021052631578947368,0.7274918276756894,0.09006717841261376,0.9099328215873861
0,10,0.031578947368421054,0.7400814829082327,0.08754900926572434,0.9124509907342757
0,10,0.042105263157894736,0.746170792086154,0.08113481722007211,0.9188651827799277
0,10,0.05263157894736842,0.7563740879206394,0.07901881075005396,0.9209811892499461
0,10,0.06315789473684211,0.7567814133201985,0.07199301840538991,0.92800698159461
0,10,0.07368421052631578,0.7619791101027363,0.0666583179210961,0.933341682078904
0,10,0.08421052631578947,0.7124268716110034,0.0663933663752877,0.9336066336247124
0,10,0.09473684210526316,0.751719411396879,0.06298664893360108,0.9370133510663987
0,10,0.10526315789473684,0.7339294020713375,0.06055052276395193,0.9394494772360481
0,10,0.11578947368421053,0.7522367244560196,0.056629993812003246,0.9433700061879967
0,10,0.12631578947368421,0.7436040180820018,0.04993049406466291,0.950069505935337
0,10,0.1368421052631579,0.7241357499461614,0.04688268507216017,0.9531173149278398
0,10,0.14736842105263157,0.7056516201514716,0.046035443369426284,0.9539645566305739
0,10,0.15789473684210525,0.7173301044017517,0.04259083180964376,0.9574091681903562
0,10,0.16842105263157894,0.7145117568033249,0.03971033134060983,0.9602896686593902
0,10,0.17894736842105263,0.7130562055452125,0.039942219708741344,0.9600577802912585
0,10,0.18947368421052632,0.7236232816677601,0.036176793939670084,0.9638232060603298
0,10,0.2,0.7139406701582013,0.035518370917451234,0.9644816290825486
0,11,0.0,0.6486416033886093,0.18644838859565618,0.8135516114043437
0,11,0.010526315789473684,0.6833179993433192,0.1793782174503303,0.8206217825496698
0,11,0.021052631578947368,0.7050462834115858,0.16960691632313887,0.8303930836768612
0,11,0.031578947368421054,0.7413675059635545,0.1663381602629604,0.8336618397370396
