Need,Greed,Run,Sigma_Index
0.17065292096219933,0.8293470790378006,3,3
0.1641752577319588,0.8358247422680413,3,4
0.15946735395189005,0.84053264604811,3,5
0.15530927835051547,0.8446907216494846,3,6
0.15560137457044673,0.8443986254295534,3,7
0.14853951890034364,0.8514604810996563,3,8
0.14353951890034364,0.8564604810996563,3,9
0.1424570446735395,0.8575429553264605,3,10
0.13701030927835053,0.8629896907216494,3,11
0.1372680412371134,0.8627319587628867,3,12
0.1300687285223368,0.8699312714776631,3,13
0.12328178694158076,0.8767182130584192,3,14
0.12037800687285223,0.8796219931271478,3,15
0.11998281786941581,0.8800171821305843,3,16
0.1129725085910653,0.8870274914089347,3,17
0.1097766323024055,0.8902233676975945,3,18
0.1061168384879725,0.8938831615120275,3,19
0.10335051546391752,0.8966494845360825,3,20
0.09168384879725086,0.9083161512027491,3,21
0.07675257731958764,0.9232474226804125,3,22
0.05604810996563574,0.9439518900343641,3,23
0.039106529209621994,0.9608934707903778,3,24
0.026941580756013744,0.9730584192439862,3,25
0.020429553264604813,0.9795704467353951,3,26
0.014398625429553263,0.9856013745704467,3,27
0.010120274914089348,0.9898797250859105,3,28
0.0075773195876288665,0.9924226804123711,3,29
0.18865979381443299,0.811340206185567,4,0
0.1804810996563574,0.8195189003436427,4,1
0.17599656357388319,0.8240034364261168,4,2
0.17130584192439863,0.8286941580756013,4,3
0.16594501718213062,0.8340549828178694,4,4
0.16276632302405497,0.8372336769759451,4,5
0.15719931271477663,0.8428006872852235,4,6
0.14982817869415804,0.8501718213058419,4,7
0.14965635738831615,0.8503436426116838,4,8
0.1459278350515464,0.8540721649484535,4,9
0.13804123711340208,0.8619587628865979,4,10
0.13537800687285226,0.8646219931271478,4,11
0.13214776632302405,0.867852233676976,4,12
0.1285910652920962,0.8714089347079037,4,13
0.12690721649484535,0.8730927835051546,4,14
0.12247422680412372,0.8775257731958762,4,15
0.11831615120274915,0.8816838487972508,4,16
0.11621993127147766,0.8837800687285223,4,17
0.11006872852233678,0.8899312714776634,4,18
